ano,mes,sigla_uf,numero_consumidores_outros,consumo_outros,numero_consumidores_residencial,consumo_residencial,numero_consumidores_comercial,consumo_comercial,numero_consumidores_industrial,consumo_industrial,total_consumidores,total_consumo,data,tendencia_residencial,tendencia_comercial,tendencia_industrial
2021,3,PA,207099.0,159698,2369085.0,322263,163665.0,152446,4112.0,1089120,2743961.0,1723527,2021-03-01,469686.3525099852,291584.6936641372,551394.8918574308
2021,3,PB,169403.0,97288,1468054.0,206157,111219.0,76071,4329.0,124967,1753005.0,504483,2021-03-01,469686.3525099852,291584.6936641372,551394.8918574308
2021,3,PE,176089.0,234514,3424978.0,492996,224142.0,243472,4764.0,339456,3829973.0,1310438,2021-03-01,469686.3525099852,291584.6936641372,551394.8918574308
2021,3,PI,141637.0,70003,1113871.0,152822,87243.0,60424,2464.0,17138,1345215.0,300387,2021-03-01,469686.3525099852,291584.6936641372,551394.8918574308
2021,3,PR,415884.0,546528,4102243.0,726385,426428.0,548497,73063.0,1204604,5017618.0,3026014,2021-03-01,469686.3525099852,291584.6936641372,551394.8918574308
2021,3,RJ,108680.0,647258,6636870.0,1342877,465094.0,852508,13691.0,740895,7224335.0,3583538,2021-03-01,469686.3525099852,291584.6936641372,551394.8918574308
2021,3,RN,81753.0,96194,1316356.0,217620,104206.0,90412,1372.0,106165,1503687.0,510391,2021-03-01,469686.3525099852,291584.6936641372,551394.8918574308
2021,3,RO,131783.0,61586,489228.0,113114,42983.0,46179,1067.0,30029,665061.0,250908,2021-03-01,469686.3525099852,291584.6936641372,551394.8918574308
2021,3,RR,22165.0,17482,145028.0,41959,12532.0,17329,397.0,1878,180122.0,78648,2021-03-01,469686.3525099852,291584.6936641372,551394.8918574308
2021,3,RS,383828.0,594421,4086271.0,853404,340177.0,419111,26607.0,832381,4836883.0,2699317,2021-03-01,469686.3525099852,291584.6936641372,551394.8918574308
2021,3,SC,35534.0,448737,2526773.0,625329,296439.0,434545,121154.0,1023943,2979900.0,2532554,2021-03-01,469686.3525099852,291584.6936641372,551394.8918574308
2021,3,SE,37474.0,69994,860601.0,118736,53938.0,53270,1163.0,102439,953176.0,344439,2021-03-01,469686.3525099852,291584.6936641372,551394.8918574308
2021,3,SP,399799.0,1353970,18014684.0,3726261,1126438.0,2842043,97069.0,4521947,19637990.0,12444221,2021-03-01,469686.3525099852,291584.6936641372,551394.8918574308
2021,3,TO,65918.0,40637,523478.0,86134,33163.0,30891,1363.0,26208,623922.0,183870,2021-03-01,469686.3525099852,291584.6936641372,551394.8918574308
2021,4,AC,30124.0,20243,224823.0,43717,22736.0,18971,269.0,3503,277952.0,86434,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,AL,44881.0,67918,1067704.0,140812,66313.0,63681,2030.0,112103,1180928.0,384514,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,AM,53125.0,75081,814757.0,170668,72962.0,102995,2359.0,152061,943203.0,500805,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,AP,4731.0,14476,185131.0,50700,18475.0,23014,346.0,6068,208683.0,94258,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,BA,293503.0,443444,5547700.0,702072,412929.0,312146,13517.0,771735,6267649.0,2229397,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,CE,619281.0,216648,3028073.0,442110,184983.0,165083,5709.0,210503,3838046.0,1034344,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,DF,17287.0,117829,967177.0,215043,115067.0,152407,1384.0,53044,1100915.0,538323,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,ES,243488.0,159577,1347981.0,255860,139058.0,138094,11816.0,311728,1742343.0,865259,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,GO,232635.0,251715,2732409.0,482279,209428.0,196448,8864.0,484634,3183336.0,1415076,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,MA,154176.0,110782,2289866.0,296033,129407.0,99699,6872.0,117182,2580321.0,623696,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,MG,884703.0,689991,7690105.0,1105891,829275.0,570776,34535.0,2721100,9438618.0,5087758,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,MS,108198.0,120481,981144.0,218693,85492.0,107610,7733.0,129203,1182567.0,575987,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,MT,214899.0,157924,1198132.0,287475,97244.0,132348,17852.0,181148,1528127.0,758895,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,PA,211937.0,158527,2375622.0,336915,163460.0,154589,4102.0,1080296,2755121.0,1730327,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,PB,170109.0,93665,1471219.0,206529,111948.0,76764,4520.0,114759,1757796.0,491717,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,PE,175810.0,248824,3433652.0,491797,223107.0,234164,4725.0,321841,3837294.0,1296626,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,PI,143430.0,71650,1112107.0,158397,87152.0,60101,2462.0,17038,1345151.0,307186,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,PR,415278.0,544982,4110131.0,739014,426866.0,530641,73107.0,1149225,5025382.0,2963862,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,RJ,108600.0,610823,6645486.0,1278369,461943.0,772564,13574.0,742664,7229603.0,3404420,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,RN,81559.0,91375,1318308.0,218050,104332.0,89258,1378.0,104166,1505577.0,502849,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,RO,132634.0,63609,490325.0,120227,43620.0,53960,1500.0,37684,668079.0,275480,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,RR,22417.0,18650,145460.0,47037,12524.0,19075,399.0,2029,180800.0,86791,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,RS,384855.0,551059,4090277.0,786919,340234.0,409144,26561.0,949824,4841927.0,2696946,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,SC,35616.0,464960,2531400.0,596957,297138.0,413392,121998.0,978814,2986152.0,2454123,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,SE,37449.0,63912,863153.0,122953,54077.0,50581,1164.0,97709,955843.0,335155,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,SP,399415.0,1319684,18002519.0,3750048,1123831.0,2304666,96921.0,4330063,19622686.0,11704461,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,4,TO,66323.0,49831,524343.0,94319,33542.0,35044,1519.0,33518,625727.0,212712,2021-04-01,470817.33203869255,292206.4408416529,551593.9708481993
2021,5,AC,30133.0,19739,225084.0,40155,22665.0,18988,273.0,3625,278155.0,82507,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,AL,44998.0,66637,1066174.0,135235,66227.0,65000,1933.0,128466,1179332.0,395338,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,AM,53162.0,79481,817647.0,170229,73349.0,109563,2346.0,157178,946504.0,516451,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,AP,4760.0,13636,186259.0,47696,18589.0,21621,348.0,5710,209956.0,88663,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,BA,292958.0,415951,5558804.0,600407,413780.0,293569,13480.0,806332,6279022.0,2116259,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,CE,629735.0,227069,3038170.0,422956,186008.0,169764,6026.0,208377,3859939.0,1028166,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,DF,17258.0,110629,969188.0,200209,114566.0,154059,1371.0,54050,1102383.0,518947,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,ES,243888.0,169643,1352383.0,222483,138864.0,134949,11909.0,344125,1747044.0,871200,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,GO,233971.0,285777,2738201.0,437872,209832.0,186442,8928.0,512559,3190932.0,1422650,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,MA,155525.0,117414,2297544.0,289497,129122.0,103012,6861.0,124350,2589052.0,634273,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,MG,883132.0,741445,7695651.0,940728,828316.0,530746,34497.0,2813607,9441596.0,5026526,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,MS,108282.0,117135,980907.0,176435,85193.0,90392,7689.0,126393,1182071.0,510355,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,MT,216185.0,183165,1201010.0,253174,98186.0,139687,18333.0,195660,1533714.0,771686,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,PA,207112.0,160444,2378371.0,343982,163251.0,168673,4125.0,1124636,2752859.0,1797735,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,PB,169940.0,89468,1473949.0,191847,112015.0,77258,4533.0,112743,1760437.0,471316,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,PE,175866.0,216503,3439883.0,436117,224718.0,231750,4807.0,339236,3845274.0,1223606,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,PI,144255.0,76023,1109947.0,159283,86312.0,65807,2441.0,19014,1342955.0,320127,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,PR,414879.0,522647,4117449.0,639864,427229.0,475017,73085.0,1177033,5032642.0,2814561,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,RJ,107969.0,600635,6640331.0,1032405,457434.0,719799,13350.0,744159,7219084.0,3096998,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,RN,81555.0,85749,1320531.0,195084,104545.0,85278,1385.0,99472,1508016.0,465583,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,RO,132675.0,62724,491434.0,120710,43508.0,55039,1508.0,37913,669125.0,276386,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,RR,22549.0,17298,145987.0,41502,12574.0,18281,399.0,1790,181509.0,78871,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,RS,385206.0,491574,4089446.0,741832,345521.0,394825,27579.0,888036,4847752.0,2516267,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,SC,35688.0,423223,2537148.0,499607,297993.0,358691,122856.0,967548,2993685.0,2249069,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,SE,37509.0,58839,864839.0,111143,54009.0,48124,1162.0,101645,957519.0,319751,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,SP,399282.0,1306728,18009825.0,3430489,1120657.0,2085995,96532.0,4135650,19626296.0,10958862,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,5,TO,66096.0,51334,525144.0,93141,33548.0,35436,1504.0,32534,626292.0,212445,2021-05-01,471911.8283567964,292808.13165860355,551786.6279360398
2021,6,AC,30185.0,19962,225606.0,46056,22718.0,22395,273.0,3574,278782.0,91987,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,AL,45832.0,61857,1055877.0,127747,65386.0,60408,1986.0,96044,1169081.0,346056,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,AM,53134.0,82863,818995.0,168679,74058.0,112873,2348.0,152013,948535.0,516428,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,AP,4769.0,14302,186586.0,50315,18617.0,22803,349.0,6023,210321.0,93443,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,BA,292604.0,459853,5571403.0,620812,414866.0,297831,13449.0,754915,6292322.0,2133411,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,CE,628536.0,255806,3059039.0,421355,184894.0,181769,5893.0,216686,3878362.0,1075616,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,DF,17258.0,115386,971909.0,204710,114571.0,159452,1354.0,54586,1105092.0,534134,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,ES,244190.0,174115,1357106.0,214123,139187.0,132116,11971.0,363666,1752454.0,884020,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,GO,234907.0,318611,2741205.0,470879,208032.0,192562,8912.0,497860,3193056.0,1479912,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,MA,156660.0,117201,2304629.0,297522,129035.0,102565,6832.0,143066,2597156.0,660354,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,MG,880670.0,727493,7713790.0,999330,829312.0,542067,34465.0,2726046,9458237.0,4994936,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,MS,108220.0,109592,982524.0,170390,85253.0,82571,7659.0,126144,1183656.0,488697,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,MT,216828.0,189254,1204385.0,273357,98592.0,144452,18367.0,198516,1538172.0,805579,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,PA,214622.0,151338,2388738.0,364755,162967.0,174342,4067.0,1074562,2770394.0,1764997,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,PB,170084.0,87359,1476825.0,183039,112020.0,73489,4537.0,112885,1763466.0,456772,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,PE,175531.0,218325,3441293.0,441618,224169.0,228761,4790.0,314076,3845783.0,1202780,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,PI,144853.0,79067,1107628.0,166041,85345.0,68381,2436.0,19498,1340262.0,332987,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,PR,414562.0,490667,4126559.0,657192,428199.0,453751,73137.0,1132414,5042457.0,2734024,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,RJ,108792.0,554385,6643016.0,1011374,455936.0,695489,13193.0,712844,7220937.0,2974092,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,RN,81521.0,91614,1322853.0,201888,104750.0,89623,1394.0,100955,1510518.0,484080,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,RO,132821.0,61765,491900.0,120722,43699.0,55540,1500.0,38848,669920.0,276875,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,RR,22681.0,17343,146912.0,41891,12612.0,18443,408.0,1688,182613.0,79365,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,RS,383258.0,443429,4091214.0,712303,345374.0,354024,27784.0,872915,4847630.0,2382671,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,SC,35773.0,416392,2542560.0,504087,298792.0,336144,123864.0,957139,3000989.0,2213762,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,SE,37506.0,55988,868462.0,107449,53573.0,46427,1165.0,92410,960706.0,302274,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,SP,401311.0,1281384,18151418.0,3324784,1127077.0,2096847,96630.0,4195768,19776436.0,10898783,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,6,TO,65669.0,53068,526892.0,97649,33682.0,36172,1509.0,33949,627752.0,220838,2021-06-01,473042.80788550363,293429.87883611926,551985.7069268083
2021,7,AC,30220.0,18579,225852.0,39122,22735.0,18720,284.0,3845,279091.0,80266,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,AL,46550.0,64128,1063487.0,118519,65633.0,62184,2010.0,98797,1177680.0,343628,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,AM,53281.0,86188,819441.0,158265,74523.0,118202,2334.0,156044,949579.0,518699,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,AP,4782.0,14037,187121.0,49289,18681.0,22347,349.0,5900,210933.0,91573,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,BA,292133.0,463665,5585082.0,586470,415933.0,286259,13437.0,795560,6306585.0,2131954,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,CE,652972.0,211388,3095531.0,420742,207852.0,182562,5666.0,220851,3962021.0,1035543,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,DF,17297.0,113269,973860.0,187090,114843.0,145105,1351.0,56057,1107351.0,501521,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,ES,243463.0,186939,1361992.0,197467,140185.0,127647,11954.0,357708,1757594.0,869761,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,GO,236077.0,301139,2748168.0,429086,207649.0,185189,8810.0,501603,3200704.0,1417017,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,MA,164798.0,124162,2310064.0,309336,129047.0,107193,6809.0,154948,2610718.0,695639,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,MG,877027.0,720793,7726924.0,944024,830158.0,519192,34504.0,2801119,9468613.0,4985128,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,MS,107927.0,103172,984454.0,154965,85207.0,77957,7641.0,131363,1185229.0,467457,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,MT,217230.0,207858,1209249.0,229561,98914.0,135762,18231.0,202353,1543624.0,775534,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,PA,209121.0,151409,2392263.0,356160,163469.0,175964,4179.0,1091458,2769032.0,1774991,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,PB,170142.0,90060,1481076.0,181222,112177.0,74390,4519.0,125364,1767914.0,471036,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,PE,175675.0,214667,3452406.0,404314,226113.0,222667,4847.0,343798,3859041.0,1185446,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,PI,146659.0,82451,1110451.0,161618,86523.0,69213,2445.0,20110,1346078.0,333392,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,PR,405626.0,480599,4134607.0,651103,428901.0,449037,73022.0,1180888,5042156.0,2761627,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,RJ,108697.0,564425,6664640.0,922723,454599.0,656356,13152.0,701064,7241088.0,2844568,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,RN,81513.0,94542,1325162.0,191965,105118.0,87889,1397.0,111931,1513190.0,486327,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,RO,132609.0,62256,492618.0,114507,44014.0,53407,1535.0,39119,670776.0,269289,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,RR,22788.0,17464,148428.0,43905,12737.0,19082,405.0,1666,184358.0,82117,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,RS,384209.0,423626,4099914.0,773042,344757.0,361621,27745.0,870497,4856625.0,2428786,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,SC,35859.0,418066,2548520.0,539951,299850.0,340850,124683.0,982998,3008912.0,2281865,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,SE,37542.0,57061,870988.0,104814,53325.0,46692,1170.0,102715,963025.0,311282,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,SP,399873.0,1247254,18178512.0,3339974,1126914.0,2030064,96700.0,4211475,19801999.0,10828767,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,7,TO,65288.0,54121,528579.0,91348,33614.0,35796,1509.0,35980,628990.0,217245,2021-07-01,474137.3042036075,294031.5696530699,552178.3640146488
2021,8,AC,30394.0,20954,226035.0,44361,22749.0,21508,289.0,4387,279467.0,91210,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,AL,46805.0,62171,1070294.0,117073,65863.0,62502,1955.0,129646,1184917.0,371392,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,AM,53171.0,65437,818577.0,173543,75032.0,155641,2337.0,165692,949117.0,560313,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,AP,4793.0,15454,187558.0,54379,18721.0,24677,351.0,6509,211423.0,101019,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,BA,291492.0,478408,5599351.0,562060,416973.0,291249,13394.0,775730,6321210.0,2107447,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,CE,638906.0,242327,3091700.0,422710,180568.0,192306,5658.0,235863,3916832.0,1093206,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,DF,17325.0,114059,979609.0,206265,115344.0,155737,1347.0,55557,1113625.0,531618,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,ES,243989.0,183271,1364893.0,187643,140843.0,129758,12248.0,353264,1761973.0,853936,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,GO,237452.0,297836,2754345.0,403725,207395.0,182953,8801.0,513242,3207993.0,1397756,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,MA,165534.0,125596,2309430.0,316221,128018.0,111484,6769.0,157238,2609751.0,710539,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,MG,872550.0,715947,7751955.0,1020309,833375.0,559143,34585.0,2812574,9492465.0,5107973,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,MS,107833.0,107271,985450.0,156565,85340.0,89229,7631.0,130486,1186254.0,483551,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,MT,218180.0,234760,1216222.0,244102,99458.0,141851,18270.0,206343,1552130.0,827056,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,PA,209866.0,158053,2404821.0,372922,162857.0,181711,4154.0,1079667,2781698.0,1792353,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,PB,169802.0,90921,1483266.0,181874,112011.0,74541,4488.0,126304,1769567.0,473640,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,PE,175500.0,250913,3459192.0,407639,225728.0,226384,4831.0,329369,3865251.0,1214305,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,PI,147603.0,81578,1115319.0,166600,86920.0,72489,2441.0,20327,1352283.0,340994,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,PR,405026.0,484678,4143032.0,675661,429814.0,488979,73045.0,1195089,5050917.0,2844407,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,RJ,108590.0,597127,6655366.0,924937,453703.0,678401,13092.0,715605,7230751.0,2916070,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,RN,81439.0,101132,1327432.0,188100,105461.0,87568,1406.0,112619,1515738.0,489419,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,RO,132452.0,70327,493093.0,126780,44129.0,57864,1551.0,40633,671225.0,295604,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,RR,23059.0,18034,149416.0,44215,12701.0,19798,402.0,1697,185578.0,83744,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,RS,384399.0,428162,4109235.0,772396,344413.0,371392,27700.0,887427,4865747.0,2459377,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,SC,35899.0,426205,2555526.0,533958,301062.0,345787,125794.0,1002065,3018281.0,2308015,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,SE,37610.0,58500,872872.0,100388,53249.0,46849,1169.0,103815,964900.0,309552,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,SP,398434.0,1295600,18233160.0,3340041,1128978.0,2036756,96252.0,4250459,19856824.0,10922856,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,8,TO,64701.0,55855,530330.0,92122,33620.0,36924,1511.0,35718,630162.0,220619,2021-08-01,475268.2837323147,294653.3168305856,552377.4430054172
2021,9,AC,30376.0,23480,226138.0,52116,22665.0,23706,283.0,3899,279462.0,103201,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,AL,46655.0,72137,1071611.0,124313,65883.0,67079,1906.0,130435,1186055.0,393964,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,AM,52790.0,87094,818549.0,190024,75644.0,125348,2312.0,161271,949295.0,563737,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,AP,4798.0,15718,187758.0,55371,18741.0,25153,351.0,6627,211648.0,102869,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,BA,290987.0,476563,5612529.0,596529,418445.0,300981,13376.0,704572,6335337.0,2078645,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,CE,617878.0,251750,3073667.0,431347,183033.0,195401,5458.0,234605,3880036.0,1113103,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,DF,17317.0,118471,979834.0,217979,115234.0,175270,1342.0,51866,1113727.0,563586,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,ES,242982.0,186179,1368562.0,219804,140555.0,142230,11921.0,340571,1764020.0,888784,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,GO,238198.0,301993,2763866.0,529710,208161.0,224473,8770.0,501496,3218995.0,1557672,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,MA,167488.0,129046,2313286.0,336709,127710.0,113532,6710.0,157774,2615194.0,737061,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,MG,868972.0,732842,7773007.0,1070938,836394.0,614811,34596.0,2697635,9512969.0,5116226,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,MS,107355.0,117056,984179.0,192974,85760.0,107484,7579.0,125195,1184873.0,542709,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,MT,218590.0,251915,1217694.0,309763,99598.0,153479,18195.0,197104,1554077.0,912261,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,PA,210789.0,155880,2415957.0,378436,163185.0,177392,4133.0,1057062,2794064.0,1768770,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,PB,169767.0,94577,1483283.0,181950,112262.0,75974,4509.0,124687,1769821.0,477188,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,PE,175207.0,244938,3462910.0,417819,224633.0,230144,4805.0,322658,3867555.0,1215559,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,PI,147470.0,88190,1116894.0,179034,87050.0,74529,2394.0,20102,1353808.0,361855,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,PR,404421.0,496604,4147688.0,677231,431240.0,513504,73005.0,1129694,5056354.0,2817033,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,RJ,108397.0,581959,6625089.0,1093799,453762.0,725812,13268.0,704973,7200516.0,3106543,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,RN,81324.0,108544,1329296.0,191346,105745.0,89569,1412.0,108738,1517777.0,498197,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
2021,9,RO,131798.0,71213,494577.0,141407,44324.0,61223,1544.0,35070,672243.0,308913,2021-09-01,476399.26326102205,295275.0640081013,552576.5219961858
