date,country,population,total,one_shot,one_shot_perc,two_shots,two_shots_perc,three_shots,three_shots_perc,day,month
2021-11-14,Brazil,215313504,294339583,161908494,0.752,125123667,0.5811,12162832,0.0565,14,11
2021-11-15,Brazil,215313504,294928227,161973124,0.7523,125467475,0.5827,12343281,0.0573,15,11
2021-11-16,Brazil,215313504,295624622,162028086,0.7525,125915845,0.5848,12537109,0.0582,16,11
2021-11-17,Brazil,215313504,297253230,162257537,0.7536,126961439,0.5897,12891623,0.0599,17,11
2021-11-18,Brazil,215313504,298447729,162397679,0.7542,127639599,0.5928,13268488,0.0616,18,11
2021-11-19,Brazil,215313504,299734733,162554502,0.755,128377050,0.5962,13665714,0.0635,19,11
2021-11-20,Brazil,215313504,300573489,162688776,0.7556,128851409,0.5984,13896415,0.0645,20,11
2021-11-21,Brazil,215313504,301182753,162812584,0.7562,129200205,0.6001,14033709,0.0652,21,11
2021-11-22,Brazil,215313504,302331069,162957786,0.7568,129832016,0.603,14406374,0.0669,22,11
2021-11-23,Brazil,215313504,303515430,163108526,0.7575,130530871,0.6062,14741803,0.0685,23,11
2021-11-24,Brazil,215313504,304659197,163216460,0.758,131215922,0.6094,15093083,0.0701,24,11
2021-11-25,Brazil,215313504,305503188,163342820,0.7586,131709249,0.6117,15316348,0.0711,25,11
2021-11-26,Brazil,215313504,306741882,163546806,0.7596,132395866,0.6149,15662595,0.0727,26,11
2021-11-27,Brazil,215313504,307205318,163607249,0.7599,132667094,0.6162,15794900,0.0734,27,11
2021-11-28,Brazil,215313504,307583387,163684746,0.7602,132895365,0.6172,15889956,0.0738,28,11
2021-11-29,Brazil,215313504,307817825,163706613,0.7603,133029594,0.6178,15967140,0.0742,29,11
2021-11-30,Brazil,215313504,309486607,163926497,0.7613,133911230,0.6219,16537956,0.0768,30,11
2021-12-01,Brazil,215313504,310770495,164159539,0.7624,134636857,0.6253,16866381,0.0783,1,12
2021-12-02,Brazil,215313504,311950389,164290464,0.763,135324508,0.6285,17229559,0.08,2,12
2021-12-03,Brazil,215313504,313665030,164457496,0.7638,136438552,0.6337,17665501,0.082,3,12
2021-12-04,Brazil,215313504,314450780,164543599,0.7642,136830588,0.6355,17974402,0.0835,4,12
2021-12-05,Brazil,215313504,314612221,164589731,0.7644,136905306,0.6358,18014777,0.0837,5,12
2021-12-06,Brazil,215313504,315518302,164604790,0.7645,137355248,0.6379,18457123,0.0857,6,12
2021-12-07,Brazil,215313504,316677030,164711745,0.765,137905915,0.6405,18958874,0.0881,7,12
2021-12-08,Brazil,215313504,317474217,164800426,0.7654,138249795,0.6421,19322836,0.0897,8,12
2021-12-09,Brazil,215313504,318799260,164914808,0.7659,138924356,0.6452,19859727,0.0922,9,12
2021-12-10,Brazil,215313504,319739095,,,139320682,0.6471,20304256,0.0943,10,12
2021-12-11,Brazil,215313504,319980117,,,139389518,0.6474,20456996,0.095,11,12
2021-12-12,Brazil,215313504,320112450,,,139421689,0.6475,20544800,0.0954,12,12
2021-12-13,Brazil,215313504,320737938,,,139783903,0.6492,20966748,0.0974,13,12
2021-12-14,Brazil,215313504,321601407,164933940,0.766,140151965,0.6509,21417495,0.0995,14,12
2021-12-15,Brazil,215313504,322902290,165135181,0.767,140902990,0.6544,21767091,0.1011,15,12
2021-12-16,Brazil,215313504,323831095,165279022,0.7676,141175069,0.6557,22280659,0.1035,16,12
2021-12-17,Brazil,215313504,324589549,165393977,0.7682,141411665,0.6568,22689115,0.1054,17,12
2021-12-18,Brazil,215313504,324798686,165409165,0.7682,141474540,0.6571,22820476,0.106,18,12
2021-12-19,Brazil,215313504,324846680,165417886,0.7683,141488098,0.6571,22846232,0.1061,19,12
2021-12-20,Brazil,215313504,325593485,165471288,0.7685,141702263,0.6581,23326643,0.1083,20,12
2021-12-21,Brazil,215313504,326335565,165554570,0.7689,141915573,0.6591,23775890,0.1104,21,12
2021-12-22,Brazil,215313504,327562756,165836442,0.7702,142378728,0.6613,24268862,0.1127,22,12
2021-12-23,Brazil,215313504,328473878,165894312,0.7705,,,24687765,0.1147,23,12
2021-12-24,Brazil,215313504,,,,,,,,24,12
2021-12-25,Brazil,215313504,,,,,,,,25,12
2021-12-26,Brazil,215313504,,,,,,,,26,12
2021-12-27,Brazil,215313504,329011365,165952037,0.7707,142764283,0.6631,25218893,0.1171,27,12
2021-12-28,Brazil,215313504,329861730,166062249,0.7713,142965728,0.664,25758909,0.1196,28,12
2021-12-29,Brazil,215313504,330718457,166143380,0.7716,143282084,0.6655,26219623,0.1218,29,12
2021-12-30,Brazil,215313504,331164041,166185628,0.7718,143398692,0.666,26507937,0.1231,30,12
2021-12-31,Brazil,215313504,331273910,166195505,0.7719,143436012,0.6662,26571077,0.1234,31,12
2021-01-01,Canada,38454328,105461,105458,0.0027,3,0.0,,,1,1
2021-01-02,Canada,38454328,110118,110115,0.0029,3,0.0,,,2,1
2021-01-03,Canada,38454328,115339,115336,0.003,3,0.0,,,3,1
2021-01-04,Canada,38454328,138966,138963,0.0036,3,0.0,,,4,1
2021-01-05,Canada,38454328,156845,156839,0.0041,6,0.0,,,5,1
2021-01-06,Canada,38454328,184957,184509,0.0048,448,0.0,,,6,1
2021-01-07,Canada,38454328,222125,220700,0.0057,1425,0.0,,,7,1
2021-01-08,Canada,38454328,264017,261319,0.0068,2698,0.0001,,,8,1
2021-01-09,Canada,38454328,300249,296308,0.0077,3941,0.0001,,,9,1
2021-01-10,Canada,38454328,323781,319819,0.0083,3962,0.0001,,,10,1
2021-01-11,Canada,38454328,362166,358193,0.0093,3973,0.0001,,,11,1
2021-01-12,Canada,38454328,393400,387870,0.0101,5530,0.0001,,,12,1
2021-01-13,Canada,38454328,423711,410409,0.0107,13302,0.0003,,,13,1
2021-01-14,Canada,38454328,466390,450017,0.0117,16373,0.0004,,,14,1
2021-01-15,Canada,38454328,515888,496457,0.0129,19431,0.0005,,,15,1
2021-01-16,Canada,38454328,553819,533199,0.0139,20620,0.0005,,,16,1
2021-01-17,Canada,38454328,582416,560529,0.0146,21887,0.0006,,,17,1
2021-01-18,Canada,38454328,623715,601092,0.0156,22623,0.0006,,,18,1
2021-01-19,Canada,38454328,663128,638248,0.0166,24880,0.0006,,,19,1
2021-01-20,Canada,38454328,706501,668458,0.0174,38043,0.001,,,20,1
2021-01-21,Canada,38454328,749604,705753,0.0184,43851,0.0011,,,21,1
2021-01-22,Canada,38454328,787695,737495,0.0192,50200,0.0013,,,22,1
2021-01-23,Canada,38454328,815195,760602,0.0198,54593,0.0014,,,23,1
2021-01-24,Canada,38454328,829872,772619,0.0201,57253,0.0015,,,24,1
2021-01-25,Canada,38454328,853343,787850,0.0205,65493,0.0017,,,25,1
2021-01-26,Canada,38454328,883025,809303,0.021,73722,0.0019,,,26,1
2021-01-27,Canada,38454328,906169,822886,0.0214,83283,0.0022,,,27,1
2021-01-28,Canada,38454328,931218,837986,0.0218,93232,0.0024,,,28,1
2021-01-29,Canada,38454328,953030,850343,0.0221,102687,0.0027,,,29,1
2021-01-30,Canada,38454328,968205,857000,0.0223,111205,0.0029,,,30,1
2021-01-31,Canada,38454328,973390,859625,0.0224,113765,0.003,,,31,1
2021-02-01,Canada,38454328,991721,873360,0.0227,118361,0.0031,,,1,2
2021-02-02,Canada,38454328,1003370,880067,0.0229,123303,0.0032,,,2,2
2021-02-03,Canada,38454328,1017059,884394,0.023,132665,0.0034,,,3,2
2021-02-04,Canada,38454328,1036680,891446,0.0232,145234,0.0038,,,4,2
2021-02-05,Canada,38454328,1060322,901757,0.0235,158565,0.0041,,,5,2
2021-02-06,Canada,38454328,1081963,909624,0.0237,172339,0.0045,,,6,2
2021-02-07,Canada,38454328,1095843,915702,0.0238,180141,0.0047,,,7,2
2021-02-08,Canada,38454328,1117279,926179,0.0241,191100,0.005,,,8,2
2021-02-09,Canada,38454328,1144125,935643,0.0243,208482,0.0054,,,9,2
2021-02-10,Canada,38454328,1174091,945358,0.0246,228733,0.0059,,,10,2
2021-02-11,Canada,38454328,1207876,958044,0.0249,249829,0.0065,3,0.0,11,2
2021-02-12,Canada,38454328,1245419,972124,0.0253,273290,0.0071,5,0.0,12,2
2021-02-13,Canada,38454328,1279527,984842,0.0256,294680,0.0077,5,0.0,13,2
2021-02-14,Canada,38454328,1295796,987215,0.0257,308576,0.008,5,0.0,14,2
2021-02-15,Canada,38454328,1306465,988945,0.0257,317515,0.0083,5,0.0,15,2
2021-02-16,Canada,38454328,1332467,997521,0.0259,334940,0.0087,6,0.0,16,2
2021-02-17,Canada,38454328,1353970,1002496,0.0261,351468,0.0091,6,0.0,17,2
2021-02-18,Canada,38454328,1381563,1010313,0.0263,371244,0.0097,6,0.0,18,2
2021-02-19,Canada,38454328,1432123,1036133,0.0269,395982,0.0103,8,0.0,19,2
2021-02-20,Canada,38454328,1484005,1070212,0.0278,413781,0.0108,12,0.0,20,2
2021-02-21,Canada,38454328,1525354,1099018,0.0286,426323,0.0111,13,0.0,21,2
2021-02-22,Canada,38454328,1587607,1129049,0.0294,458544,0.0119,14,0.0,22,2
2021-02-23,Canada,38454328,1637325,1159857,0.0302,477453,0.0124,15,0.0,23,2
2021-02-24,Canada,38454328,1683944,1191700,0.031,492229,0.0128,15,0.0,24,2
2021-02-25,Canada,38454328,1742878,1233502,0.0321,509361,0.0132,15,0.0,25,2
2021-02-26,Canada,38454328,1811357,1289093,0.0335,522249,0.0136,15,0.0,26,2
2021-02-27,Canada,38454328,1873761,1343377,0.0349,530369,0.0138,15,0.0,27,2
2021-02-28,Canada,38454328,1919773,1383659,0.036,536098,0.0139,16,0.0,28,2
2021-03-01,Canada,38454328,1979597,1430036,0.0372,549545,0.0143,16,0.0,1,3
2021-03-02,Canada,38454328,2055232,1494965,0.0389,560251,0.0146,16,0.0,2,3
2021-03-03,Canada,38454328,2130551,1563164,0.0406,567371,0.0148,16,0.0,3,3
2021-03-04,Canada,38454328,2210365,1637701,0.0426,572648,0.0149,16,0.0,4,3
2021-03-05,Canada,38454328,2297090,1720843,0.0448,576231,0.015,16,0.0,5,3
2021-03-06,Canada,38454328,2371024,1792300,0.0466,578708,0.015,16,0.0,6,3
2021-03-07,Canada,38454328,2428322,1847941,0.0481,580365,0.0151,16,0.0,7,3
2021-03-08,Canada,38454328,2515041,1924607,0.05,590418,0.0154,16,0.0,8,3
2021-03-09,Canada,38454328,2586011,1991453,0.0518,594540,0.0155,18,0.0,9,3
2021-03-10,Canada,38454328,2665604,2065607,0.0537,599979,0.0156,18,0.0,10,3
2021-03-11,Canada,38454328,2764593,2159483,0.0562,605091,0.0157,19,0.0,11,3
2021-03-12,Canada,38454328,2877128,2268494,0.059,608615,0.0158,19,0.0,12,3
2021-03-13,Canada,38454328,2983627,2371954,0.0617,611653,0.0159,20,0.0,13,3
2021-03-14,Canada,38454328,3076737,2463087,0.0641,613630,0.016,20,0.0,14,3
2021-03-15,Canada,38454328,3201603,2582555,0.0672,619028,0.0161,20,0.0,15,3
2021-03-16,Canada,38454328,3323659,2700064,0.0702,623573,0.0162,22,0.0,16,3
2021-03-17,Canada,38454328,3465196,2836087,0.0738,629086,0.0164,23,0.0,17,3
2021-03-18,Canada,38454328,3622950,2988123,0.0777,634804,0.0165,23,0.0,18,3
2021-03-19,Canada,38454328,3788523,3147124,0.0818,641376,0.0167,23,0.0,19,3
2021-03-20,Canada,38454328,3922570,3275989,0.0852,646557,0.0168,24,0.0,20,3
2021-03-21,Canada,38454328,4013233,3363438,0.0875,649771,0.0169,24,0.0,21,3
2021-03-22,Canada,38454328,4159672,3506426,0.0912,653222,0.017,24,0.0,22,3
2021-03-23,Canada,38454328,4286653,3628731,0.0944,657896,0.0171,26,0.0,23,3
2021-03-24,Canada,38454328,4459696,3796639,0.0987,663031,0.0172,26,0.0,24,3
2021-03-25,Canada,38454328,4651445,3981395,0.1035,670024,0.0174,26,0.0,25,3
2021-03-26,Canada,38454328,4870682,4191959,0.109,678697,0.0176,26,0.0,26,3
2021-03-27,Canada,38454328,5041203,4355937,0.1133,685239,0.0178,27,0.0,27,3
2021-03-28,Canada,38454328,5189814,4500345,0.117,689442,0.0179,27,0.0,28,3
2021-03-29,Canada,38454328,5378647,4683202,0.1218,695418,0.0181,27,0.0,29,3
2021-03-30,Canada,38454328,5553879,4850007,0.1261,703845,0.0183,27,0.0,30,3
2021-03-31,Canada,38454328,5778911,5066452,0.1318,712432,0.0185,27,0.0,31,3
2021-04-01,Canada,38454328,5988868,5265563,0.1369,723277,0.0188,28,0.0,1,4
2021-04-02,Canada,38454328,6160599,5430869,0.1412,729699,0.019,31,0.0,2,4
2021-04-03,Canada,38454328,6355667,5622317,0.1462,733317,0.0191,33,0.0,3,4
2021-04-04,Canada,38454328,6477214,5742389,0.1493,734791,0.0191,34,0.0,4,4
2021-04-05,Canada,38454328,6659443,5911840,0.1537,747569,0.0194,34,0.0,5,4
2021-04-06,Canada,38454328,6862531,6102868,0.1587,759627,0.0198,36,0.0,6,4
2021-04-07,Canada,38454328,7098368,6320852,0.1644,777480,0.0202,36,0.0,7,4
2021-04-08,Canada,38454328,7358458,6562592,0.1707,795830,0.0207,36,0.0,8,4
2021-04-09,Canada,38454328,7663135,6847855,0.1781,815241,0.0212,39,0.0,9,4
2021-04-10,Canada,38454328,7907018,7075006,0.184,831973,0.0216,39,0.0,10,4
2021-04-11,Canada,38454328,8090586,7253552,0.1886,836994,0.0218,40,0.0,11,4
2021-04-12,Canada,38454328,8427987,7571743,0.1969,856201,0.0223,43,0.0,12,4
2021-04-13,Canada,38454328,8701144,7829880,0.2036,871220,0.0227,44,0.0,13,4
2021-04-14,Canada,38454328,9000691,8115424,0.211,885222,0.023,45,0.0,14,4
2021-04-15,Canada,38454328,9310518,8408387,0.2187,902084,0.0235,47,0.0,15,4
2021-04-16,Canada,38454328,9633501,8723638,0.2269,909814,0.0237,49,0.0,16,4
2021-04-17,Canada,38454328,9888945,8954975,0.2329,933919,0.0243,51,0.0,17,4
2021-04-18,Canada,38454328,10090092,9150490,0.238,939549,0.0244,53,0.0,18,4
2021-04-19,Canada,38454328,10353135,9393143,0.2443,959937,0.025,55,0.0,19,4
2021-04-20,Canada,38454328,10592735,9620789,0.2502,971889,0.0253,57,0.0,20,4
2021-04-21,Canada,38454328,10912033,9926414,0.2581,985558,0.0256,61,0.0,21,4
2021-04-22,Canada,38454328,11278447,10274785,0.2672,1003600,0.0261,62,0.0,22,4
2021-04-23,Canada,38454328,11643399,10620564,0.2762,1022765,0.0266,70,0.0,23,4
2021-04-24,Canada,38454328,11932958,10894195,0.2833,1038690,0.027,73,0.0,24,4
2021-04-25,Canada,38454328,12165868,11117279,0.2891,1048514,0.0273,75,0.0,25,4
2021-04-26,Canada,38454328,12429594,11371899,0.2957,1057617,0.0275,78,0.0,26,4
2021-04-27,Canada,38454328,12692222,11613679,0.302,1078460,0.028,83,0.0,27,4
2021-04-28,Canada,38454328,12958291,11863197,0.3085,1095005,0.0285,89,0.0,28,4
2021-04-29,Canada,38454328,13265191,12148992,0.3159,1116109,0.029,90,0.0,29,4
2021-04-30,Canada,38454328,13547975,12413669,0.3228,1134213,0.0295,93,0.0,30,4
2021-05-01,Canada,38454328,13782804,12629297,0.3284,1153405,0.03,102,0.0,1,5
2021-05-02,Canada,38454328,13956433,12791366,0.3326,1164960,0.0303,107,0.0,2,5
2021-05-03,Canada,38454328,14183784,13009931,0.3383,1173744,0.0305,109,0.0,3,5
2021-05-04,Canada,38454328,14418992,13225162,0.3439,1193713,0.031,117,0.0,4,5
2021-05-05,Canada,38454328,14706130,13493734,0.3509,1212273,0.0315,123,0.0,5,5
2021-05-06,Canada,38454328,15066362,13830886,0.3597,1235348,0.0321,128,0.0,6,5
2021-05-07,Canada,38454328,15466836,14205400,0.3694,1261300,0.0328,136,0.0,7,5
2021-05-08,Canada,38454328,15797041,14514883,0.3775,1282020,0.0333,138,0.0,8,5
2021-05-09,Canada,38454328,16070213,14779555,0.3843,1290516,0.0336,142,0.0,9,5
2021-05-10,Canada,38454328,16407106,15098218,0.3926,1308745,0.034,143,0.0,10,5
2021-05-11,Canada,38454328,16711362,15382557,0.4,1328657,0.0346,148,0.0,11,5
2021-05-12,Canada,38454328,17062381,15709283,0.4085,1352948,0.0352,150,0.0,12,5
2021-05-13,Canada,38454328,17460045,16077829,0.4181,1382060,0.0359,156,0.0,13,5
2021-05-14,Canada,38454328,17895409,16477755,0.4285,1417495,0.0369,159,0.0,14,5
2021-05-15,Canada,38454328,18262722,16819703,0.4374,1442851,0.0375,168,0.0,15,5
2021-05-16,Canada,38454328,18582158,17123404,0.4453,1458585,0.0379,169,0.0,16,5
2021-05-17,Canada,38454328,18974621,17501156,0.4551,1473295,0.0383,170,0.0,17,5
2021-05-18,Canada,38454328,19261805,17760088,0.4618,1501540,0.039,177,0.0,18,5
2021-05-19,Canada,38454328,19621971,18083562,0.4703,1538229,0.04,180,0.0,19,5
2021-05-20,Canada,38454328,20023476,18440492,0.4795,1582794,0.0412,190,0.0,20,5
2021-05-21,Canada,38454328,20509343,18872008,0.4908,1637132,0.0426,203,0.0,21,5
2021-05-22,Canada,38454328,20901862,19214056,0.4997,1687596,0.0439,210,0.0,22,5
2021-05-23,Canada,38454328,21212765,19500908,0.5071,1711646,0.0445,211,0.0,23,5
2021-05-24,Canada,38454328,21570598,19838774,0.5159,1731607,0.045,217,0.0,24,5
2021-05-25,Canada,38454328,21826504,20071572,0.522,1754713,0.0456,219,0.0,25,5
2021-05-26,Canada,38454328,22150571,20342013,0.529,1808328,0.047,230,0.0,26,5
2021-05-27,Canada,38454328,22544930,20673036,0.5376,1871656,0.0487,238,0.0,27,5
2021-05-28,Canada,38454328,23004782,21060894,0.5477,1943636,0.0505,252,0.0,28,5
2021-05-29,Canada,38454328,23353297,21339414,0.5549,2013619,0.0524,264,0.0,29,5
2021-05-30,Canada,38454328,23672716,21592623,0.5615,2079822,0.0541,271,0.0,30,5
2021-05-31,Canada,38454328,24063314,21917627,0.57,2145412,0.0558,275,0.0,31,5
2021-06-01,Canada,38454328,24379043,22149654,0.576,2229100,0.058,289,0.0,1,6
2021-06-02,Canada,38454328,24726546,22395594,0.5824,2330626,0.0606,326,0.0,2,6
2021-06-03,Canada,38454328,25141962,22670722,0.5895,2470891,0.0643,349,0.0,3,6
2021-06-04,Canada,38454328,25603511,22961892,0.5971,2641239,0.0687,380,0.0,4,6
2021-06-05,Canada,38454328,25983643,23196645,0.6032,2786610,0.0725,388,0.0,5,6
2021-06-06,Canada,38454328,26307993,23394313,0.6084,2913277,0.0758,403,0.0,6,6
2021-06-07,Canada,38454328,26716956,23648903,0.615,3067644,0.0798,409,0.0,7,6
2021-06-08,Canada,38454328,27070453,23812080,0.6192,3257944,0.0847,429,0.0,8,6
2021-06-09,Canada,38454328,27475608,23977606,0.6235,3497555,0.091,447,0.0,9,6
2021-06-10,Canada,38454328,27954010,24155384,0.6282,3798153,0.0988,473,0.0,10,6
2021-06-11,Canada,38454328,28457391,24329488,0.6327,4127406,0.1073,497,0.0,11,6
2021-06-12,Canada,38454328,28877658,24457466,0.636,4419661,0.1149,531,0.0,12,6
2021-06-13,Canada,38454328,29256661,24574571,0.6391,4681529,0.1217,561,0.0,13,6
2021-06-14,Canada,38454328,29704543,24705348,0.6425,4998600,0.13,595,0.0,14,6
2021-06-15,Canada,38454328,30153730,24823238,0.6455,5329870,0.1386,622,0.0,15,6
2021-06-16,Canada,38454328,30619299,24921327,0.6481,5697315,0.1482,657,0.0,16,6
2021-06-17,Canada,38454328,31127384,25025706,0.6508,6100980,0.1587,698,0.0,17,6
2021-06-18,Canada,38454328,31663711,25123823,0.6533,6539145,0.17,743,0.0,18,6
2021-06-19,Canada,38454328,32086233,25191559,0.6551,6893862,0.1793,812,0.0,19,6
2021-06-20,Canada,38454328,32437156,25251921,0.6567,7184406,0.1868,829,0.0,20,6
2021-06-21,Canada,38454328,32843784,25332241,0.6588,7510699,0.1953,844,0.0,21,6
2021-06-22,Canada,38454328,33316781,25395597,0.6604,7920298,0.206,886,0.0,22,6
2021-06-23,Canada,38454328,33834073,25454951,0.662,8378186,0.2179,936,0.0,23,6
2021-06-24,Canada,38454328,34427204,25523807,0.6637,8902381,0.2315,1016,0.0,24,6
2021-06-25,Canada,38454328,34949615,25580626,0.6652,9367939,0.2436,1050,0.0,25,6
2021-06-26,Canada,38454328,35394551,25625240,0.6664,9768213,0.254,1098,0.0,26,6
2021-06-27,Canada,38454328,35754400,25666907,0.6675,10086344,0.2623,1149,0.0,27,6
2021-06-28,Canada,38454328,36459494,25750187,0.6696,10708137,0.2785,1170,0.0,28,6
2021-06-29,Canada,38454328,37047793,25807690,0.6711,11238868,0.2923,1235,0.0,29,6
2021-06-30,Canada,38454328,37655078,25864127,0.6726,11789641,0.3066,1310,0.0,30,6
2021-07-01,Canada,38454328,38118095,25905261,0.6737,12211404,0.3176,1430,0.0,1,7
2021-07-02,Canada,38454328,38685867,25961638,0.6751,12722724,0.3309,1505,0.0,2,7
2021-07-03,Canada,38454328,39047671,25992345,0.6759,13053759,0.3395,1567,0.0,3,7
2021-07-04,Canada,38454328,39369074,26022699,0.6767,13344763,0.347,1612,0.0,4,7
2021-07-05,Canada,38454328,39970899,26078871,0.6782,13889860,0.3612,2168,0.0001,5,7
2021-07-06,Canada,38454328,40453839,26121110,0.6793,14330027,0.3727,2702,0.0001,6,7
2021-07-07,Canada,38454328,40957721,26164313,0.6804,14790602,0.3846,2806,0.0001,7,7
2021-07-08,Canada,38454328,41579958,26224382,0.682,15352673,0.3992,2903,0.0001,8,7
2021-07-09,Canada,38454328,42126651,26275379,0.6833,15848288,0.4121,2984,0.0001,9,7
2021-07-10,Canada,38454328,42492957,26309545,0.6842,16180347,0.4208,3065,0.0001,10,7
2021-07-11,Canada,38454328,42779071,26337072,0.6849,16438882,0.4275,3117,0.0001,11,7
2021-07-12,Canada,38454328,43284059,26390857,0.6863,16890050,0.4392,3152,0.0001,12,7
2021-07-13,Canada,38454328,43700000,26429380,0.6873,17267411,0.449,3209,0.0001,13,7
2021-07-14,Canada,38454328,44126923,26473371,0.6884,17650271,0.459,3281,0.0001,14,7
2021-07-15,Canada,38454328,44565898,26519006,0.6896,18043538,0.4692,3354,0.0001,15,7
2021-07-16,Canada,38454328,44998433,26565104,0.6908,18429910,0.4793,3419,0.0001,16,7
2021-07-17,Canada,38454328,45300763,26598014,0.6917,18699268,0.4863,3481,0.0001,17,7
2021-07-18,Canada,38454328,45526474,26621964,0.6923,18900966,0.4915,3544,0.0001,18,7
2021-07-19,Canada,38454328,45952918,26665017,0.6934,19284338,0.5015,3563,0.0001,19,7
2021-07-20,Canada,38454328,46288480,26701409,0.6944,19583446,0.5093,3625,0.0001,20,7
2021-07-21,Canada,38454328,46674353,26741309,0.6954,19929355,0.5183,3689,0.0001,21,7
2021-07-22,Canada,38454328,47056217,26783674,0.6965,20268756,0.5271,3787,0.0001,22,7
2021-07-23,Canada,38454328,47411775,26824692,0.6976,20583203,0.5353,3880,0.0001,23,7
2021-07-24,Canada,38454328,47661261,26855543,0.6984,20801744,0.5409,3974,0.0001,24,7
2021-07-25,Canada,38454328,47858487,26878864,0.699,20975511,0.5455,4112,0.0001,25,7
2021-07-26,Canada,38454328,48249836,26920580,0.7001,21324842,0.5545,4414,0.0001,26,7
2021-07-27,Canada,38454328,48529333,26957277,0.701,21567210,0.5609,4846,0.0001,27,7
2021-07-28,Canada,38454328,48805138,26996532,0.702,21803352,0.567,5254,0.0001,28,7
2021-07-29,Canada,38454328,49075741,27036151,0.7031,22033994,0.573,5596,0.0001,29,7
2021-07-30,Canada,38454328,49333787,27074917,0.7041,22252954,0.5787,5916,0.0002,30,7
2021-07-31,Canada,38454328,49515689,27101086,0.7048,22408293,0.5827,6310,0.0002,31,7
2021-08-01,Canada,38454328,49661157,27121797,0.7053,22532796,0.586,6564,0.0002,1,8
2021-08-02,Canada,38454328,49755397,27134276,0.7056,22614320,0.5881,6801,0.0002,2,8
2021-08-03,Canada,38454328,50034283,27173383,0.7066,22853758,0.5943,7142,0.0002,3,8
2021-08-04,Canada,38454328,50201694,27202311,0.7074,22991889,0.5979,7494,0.0002,4,8
2021-08-05,Canada,38454328,50391400,27236780,0.7083,23146737,0.6019,7883,0.0002,5,8
